customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score
CUST33221919,Ekapad Madan,palljatin@example.net,+91-9021656896,RJPAZ4424G,3973-9909-3647,SB-7570-8997-7018,AXIS8302987,314119.77,773
CUST24933220,Ishwar Choudhury,christophervirk@example.net,+91-7722076237,ZFLLW5488A,1906-3325-2172,SB-2655-3433-5943,HDFC1408532,395626.2,756
CUST99183424,Amara Chaudhary,devkadakia@example.org,+91-9878483068,ZPJKP4896C,8574-9166-3279,SB-8370-3309-2031,KOTAK2418929,56535.92,742
CUST91905961,Upkaar Srivastava,knarayan@example.net,+91-8587411415,ZWCVL5755P,8964-2075-1867,SB-2317-5562-6856,SBIN6881443,219365.18,869
CUST11291766,Abhimanyu Gupta,praneel92@example.org,+91-9251198856,MPYUQ4694I,3752-9832-9915,SB-9894-7460-3067,ICIC4223329,72573.03,849
CUST32555405,Anamika Subramaniam,hegdehitesh@example.com,+91-7931900608,IVGCU7679W,6658-4126-2660,SB-2628-9493-5132,KOTAK4140067,273971.86,712
CUST36922013,Varsha Ramesh,gaurang46@example.org,+91-7070210666,GRWXI3781W,4215-8301-1921,SB-4833-9933-6167,SBIN7980990,249992.86,722
CUST37516203,Ekaja Ben,chakrikakota@example.com,+91-9501980291,HFTMA5927C,7677-7951-3505,SB-7621-4848-3621,ICIC8217633,340163.83,892
CUST36764421,Zayan Patel,karpevictor@example.com,+91-9712361026,GIDYU3904L,6429-9059-3993,SB-8721-7415-4185,AXIS4627152,307413.62,857
CUST85661995,Qadim Patla,lallaanamika@example.org,+91-8023445942,LTQYG0576I,1572-2173-8393,SB-3054-9911-2763,KOTAK9531077,364976.64,702
CUST66151380,Ekalinga Aurora,madhavi37@example.net,+91-7084526234,UTGKQ7227J,7461-9762-7109,SB-5666-9020-4633,AXIS7222220,477566.57,803
CUST97507947,Ridhi Pillai,sethiwishi@example.net,+91-9797979242,UYONY9574Z,5682-9333-7802,SB-1781-5618-2624,HDFC3625226,70190.44,719
CUST26693014,Eta Rastogi,usamra@example.org,+91-7981583617,HFYPG2090M,1407-7861-4999,SB-7749-6109-1099,ICIC5483990,384188.74,844
CUST53225233,Lekha Parikh,dalbir95@example.com,+91-9771689269,GNQXE4018L,1157-7818-4024,SB-9078-7006-5405,AXIS6747355,380507.75,831
CUST84206852,Dakshesh Bhargava,aarnav95@example.org,+91-9036809830,NIQVA2531H,6687-1166-8061,SB-8752-6962-3341,AXIS4342230,50852.27,856
CUST51178750,Radha Kamdar,aoak@example.org,+91-7382499220,CMLTY1565R,5328-3510-2843,SB-3881-1972-1963,SBIN1981923,124051.86,806
CUST54550811,Tanveer Deshmukh,rtata@example.net,+91-7844138903,UFVYF8778P,5975-7265-2200,SB-6021-1633-6384,KOTAK2254543,116587.85,823
CUST45143563,Irya Mander,cheemajeremiah@example.net,+91-9511326863,HCVDV4741D,4818-6421-4162,SB-4998-3986-5120,HDFC2139065,458330.74,849
CUST43474545,Umang Kadakia,wmistry@example.com,+91-7228112236,VCAWK2916D,3981-9994-4482,SB-5777-7113-5336,ICIC5703693,306147.24,839
CUST52885074,Dayita Deep,hiteshmittal@example.com,+91-8650939482,VSQVH0236B,3731-6653-9650,SB-9181-7182-8724,KOTAK1214811,449787.87,890
CUST42355606,Rudra Sen,vinaya94@example.net,+91-7354765146,KTMJR4205U,8459-5660-5802,SB-5324-6763-6334,HDFC4206511,489016.33,853
CUST49192075,Sarthak Banik,shettybalvan@example.org,+91-9882009144,NXQDX8286F,2200-2140-4055,SB-6731-6809-1586,AXIS8422700,317573.12,710
CUST70627858,Osha Gill,indrajitdoshi@example.net,+91-8375417501,JCFWK9817D,7770-6469-1707,SB-2335-6667-3466,SBIN3085892,213406.49,804
CUST52270749,Madhavi Chad,ckumar@example.org,+91-7373986064,RYFSL6266Z,1900-5894-2656,SB-2081-3223-8772,HDFC9728787,461542.96,848
CUST83741590,Thomas Narasimhan,gabaraghav@example.org,+91-9209179417,NSDGT8209N,3691-6331-4231,SB-9540-9811-2620,HDFC8221357,24654.61,850
CUST40214828,Ekta Chatterjee,idikasundaram@example.org,+91-9041474227,SLFGC1584F,8717-9404-8365,SB-7900-7538-6598,HDFC8630023,444764.79,741
CUST33875811,Jeremiah Kannan,kalakrishna@example.net,+91-8640878027,AGDDJ9607P,2012-2913-9729,SB-5685-6217-7158,ICIC7249881,114501.0,814
CUST77679136,Ijaya Dyal,royisha@example.com,+91-7812507431,BLTYR7107T,1931-5505-4807,SB-4030-7967-7365,AXIS7824710,377028.51,853
CUST62802714,Idika Gulati,lekha71@example.net,+91-7975818348,HLOCW3177Q,9917-7453-9879,SB-6362-5714-8625,KOTAK4512948,476849.76,790
CUST29239497,Oeshi Om,ldara@example.com,+91-7700550465,HSGXC9873N,9335-7216-1009,SB-1325-7618-1752,KOTAK7901363,203581.88,812
CUST53903840,Suhani Rai,buchjason@example.org,+91-7993126545,ALQCK2358Y,9169-6480-4466,SB-4771-2707-7565,KOTAK4520367,213346.54,737
CUST79860353,Edhitha Gole,gollachakradhar@example.com,+91-7347954659,UUNCL6624D,3978-9622-3333,SB-6435-4848-6566,HDFC9544259,47970.33,860
CUST23045523,Patrick Ganguly,onveerdass@example.net,+91-9157725917,OOTTR4051C,4365-1589-2554,SB-1362-5726-7362,SBIN5034574,440664.06,853
CUST51541856,Tristan Yadav,jalsa04@example.com,+91-8070647124,XZAOO1129T,1644-5107-5538,SB-7466-5740-2484,SBIN4165240,490468.31,881
CUST36812181,Warda Dey,faraj72@example.com,+91-9136112749,BBRLE1846L,1565-6696-9699,SB-2115-1964-4233,HDFC4946924,132686.13,732
CUST29436444,Dakshesh Pandey,nadigshravya@example.org,+91-9443338410,KLTVZ6160Y,6520-1020-7545,SB-9806-5018-2316,AXIS1304838,210414.88,814
CUST50327649,Bhavna Ahuja,badamichakradhar@example.net,+91-8991574250,OYQAX5918O,5291-4211-3262,SB-2594-5625-7356,HDFC1186189,364630.65,753
CUST10419507,Aarush Pandey,settyranveer@example.net,+91-7204662105,CZNGX2789F,8754-3327-5323,SB-8539-2151-9085,HDFC9163072,403133.93,800
CUST87482774,Sathvik Sharaf,raojhalak@example.com,+91-8588399051,HYFEX2141A,1474-5582-5232,SB-6110-6635-8456,HDFC2236392,54091.38,854
CUST73513251,Ekta Yohannan,dominickunda@example.net,+91-9338732039,DZXNA6758Q,7769-1134-8451,SB-3522-4333-9258,HDFC5585423,397284.99,860
CUST31829063,Quincy Agate,qsamra@example.net,+91-9719816530,QSDCS6905R,9814-2035-2542,SB-6694-2219-6479,ICIC1266805,98410.95,804
CUST47925208,Lakshmi Swamy,rameshlakshmi@example.org,+91-7907455316,ZQYQI1189J,6845-8084-4607,SB-5249-6458-9805,KOTAK5668549,308854.13,864
CUST95986833,Abhiram Solanki,aishanisethi@example.net,+91-8687640255,QZKGI3870X,8539-2591-7415,SB-5185-8258-5818,AXIS9809683,172574.37,713
CUST44228514,Nihal Sura,chakradevsandal@example.com,+91-9334068302,XNTVA3719S,9550-8705-6554,SB-9788-3872-3472,KOTAK2848354,487163.89,768
CUST52698109,Samar Datta,vaishnaviarora@example.net,+91-9344769172,LFCRQ4593R,3016-6603-1151,SB-1978-2793-3523,SBIN9496798,337633.76,771
CUST25597939,Vinaya Sekhon,zdugar@example.com,+91-9102107213,SGFTQ3922Z,3039-3455-5988,SB-3004-5036-6419,AXIS4004272,86619.98,846
CUST40064222,Chakrika Palla,ndhar@example.com,+91-8803650576,ODOPR5205V,4415-4631-2355,SB-8132-2470-4614,ICIC7815788,172824.85,748
CUST87841320,Rayaan Pillay,vedantrastogi@example.org,+91-7146657473,JMNVG3479L,8699-6966-5527,SB-3292-9294-2713,ICIC2253100,38365.63,734
CUST17245017,Vasudha Narasimhan,kundaarya@example.net,+91-8298621503,RTZVF3197W,2014-7327-9115,SB-3573-6827-6348,AXIS9351936,155378.02,889
CUST76080418,Finn Murthy,prashadgunbir@example.net,+91-8318443023,HXYBY8275E,6646-1818-5489,SB-1648-1252-6984,AXIS2112753,232942.34,745
CUST63604014,Ekalinga Talwar,chakrabartiaryan@example.com,+91-7214704894,OMWBQ8667C,4561-5427-4504,SB-6319-8791-3348,AXIS1095401,300656.8,783
CUST68880259,Abha Chhabra,quincy05@example.org,+91-7149424196,RNUQI0803O,4148-5195-2082,SB-3592-3890-7588,KOTAK1626063,168292.93,785
