customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance
CUST25753766,Balvan Barad,suhanipatla@example.com,+91-8702654927,YUBIA1124T,2581-6964-4762,SB-4915-3143-2041,HDFC1320338,143297.59
CUST87025273,Ekapad Palan,sakshamroy@example.com,+91-8283190506,UVCRU8350L,3010-8982-2930,SB-5053-7854-9799,AXIS1170260,225009.36
CUST89758070,Advik Oza,bbala@example.org,+91-7669523390,UJGXY8457R,9125-5324-7600,SB-8216-2327-1792,AXIS9279595,246210.23
CUST21684716,Tarak Boase,abhirammerchant@example.com,+91-7474664540,JRRVE8021L,9918-2095-9082,SB-2240-8567-4793,SBIN3132549,205258.06
CUST21534668,Hardik Bali,laleta@example.org,+91-7819220331,LVXTT8037H,7914-6144-3239,SB-6450-8625-2756,HDFC8549218,95797.3
CUST90946593,Mohini Tank,falan95@example.org,+91-9640540761,TCNXP3754T,9076-8380-9108,SB-5507-6871-1695,SBIN8747497,300799.67
CUST58245403,Widisha Tailor,jminhas@example.com,+91-7749562218,YHAGB8301J,8251-4384-4656,SB-2926-3509-8398,AXIS6319143,109517.84
CUST28325517,Avi Wali,bbal@example.org,+91-9744356779,OZNUV4656D,5869-4403-7385,SB-2426-7007-9660,SBIN1620909,185153.01
CUST46047094,Anmol Natt,shankerluke@example.net,+91-9266579685,YFGOB2054I,5511-1855-9326,SB-6446-1432-9062,HDFC6114349,392166.07
CUST43629059,Ryan Mittal,oviyagour@example.com,+91-7760077353,UYBFB3333Y,1384-3096-3218,SB-7380-1579-2647,ICIC8168501,198339.75
CUST34743739,Edhitha Warrior,azacharia@example.net,+91-7951594127,NPCXS9898M,7963-1937-4407,SB-7121-4450-2112,KOTAK3734018,302674.46
CUST70616986,Janaki D’Alia,zaitrahalder@example.net,+91-9935706128,AVRKE4742F,1073-2056-3818,SB-1235-5249-4634,ICIC8911928,499719.96
CUST76417782,Madhav Chaudry,yuvraj31@example.org,+91-8534010319,URWTM3347G,1389-2924-9568,SB-1642-6849-5344,HDFC2260166,15957.23
CUST44534914,Upasna Kulkarni,goyalisha@example.org,+91-8542952510,NXNTG7016N,8281-8802-6638,SB-5761-8127-1077,SBIN6324923,175224.52
CUST54457031,Abeer Acharya,asaraf@example.net,+91-7972176411,ZUKLL6378H,7373-3677-4184,SB-7447-1683-8101,KOTAK2322062,96312.89
CUST68809903,Tamanna Savant,rayqasim@example.net,+91-9542684386,CNKAU5784T,1433-7749-5902,SB-6554-1123-8792,ICIC9234428,93953.68
CUST52344690,Netra Tandon,khannabaljiwan@example.net,+91-9550549969,AAZHO7011P,7598-5661-3945,SB-6974-2622-5134,SBIN5302527,35412.51
CUST26721316,Eta Bajaj,bakhshiom@example.org,+91-9540231688,DNMID8575M,6907-7512-6458,SB-4399-4855-6048,KOTAK8583478,471250.54
CUST98618892,Oni Padmanabhan,cherianutkarsh@example.org,+91-8008849197,WODAU0334T,5560-5127-7259,SB-2362-4746-7068,AXIS5165471,243411.66
CUST53066796,Luke Hora,sethiayush@example.com,+91-8447598426,UHFUC1596D,2408-3913-7253,SB-7023-6783-5287,ICIC7944726,333038.09
CUST57376335,Banjeet Chowdhury,pavanibajwa@example.net,+91-9925942853,HRSQV9543P,2047-3675-9700,SB-8593-9423-4843,KOTAK4765314,361363.65
CUST41618846,Balendra Bobal,mhanda@example.net,+91-8198877352,UOHUY7605S,5195-3330-5059,SB-7377-5510-2535,ICIC8117887,497923.07
CUST90519197,Ijaya Deo,iyengaralka@example.org,+91-8284130130,GBHIY7028T,1879-7718-3009,SB-5047-3490-6108,HDFC4897192,53382.58
